id,userID,gameSessionID,gameType,time
1964,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1963,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1962,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1961,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1960,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1959,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1958,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1957,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1956,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1955,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1954,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1953,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1952,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1951,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1950,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1949,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1948,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1947,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1946,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1945,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1944,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1943,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1942,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1941,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1940,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1939,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1938,90262389,18,numberGame,2021-08-05 08:30:33+00:00
1937,1140235488,26,numberGame,2021-08-05 06:50:34+00:00
1936,1140235488,25,numberGame,2021-06-30 04:41:54+00:00
1935,1140235488,24,numberGame,2021-06-28 05:27:03+00:00
1934,1140235488,23,numberGame,2021-06-25 20:50:02+00:00
1933,1140235488,22,numberGame,2021-06-25 06:14:33+00:00
1932,1140235488,21,numberGame,2021-06-24 04:47:51+00:00
1931,1140235488,20,numberGame,2021-06-23 21:33:51+00:00
1930,1140235488,19,numberGame,2021-06-22 21:10:27+00:00
1929,1140235488,18,numberGame,2021-06-21 05:33:28+00:00
1928,1140235488,17,numberGame,2021-06-20 20:33:40+00:00
1927,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1926,391154700,19,numberGame,2021-08-04 20:43:35+00:00
1925,391154700,18,numberGame,2021-08-04 20:24:06+00:00
1924,874074538,14,numberGame,2021-08-04 19:07:02+00:00
1923,90262389,17,numberGame,2021-08-04 10:20:35+00:00
1922,391154700,17,numberGame,2021-08-03 14:41:07+00:00
1921,90262389,16,numberGame,2021-08-03 14:11:45+00:00
1920,874074538,13,numberGame,2021-08-03 13:32:47+00:00
1919,391154700,16,numberGame,2021-08-03 11:49:55+00:00
1918,90262389,15,numberGame,2021-08-03 08:48:43+00:00
1917,391154700,15,numberGame,2021-08-02 19:30:29+00:00
1916,391154700,14,numberGame,2021-08-02 19:27:00+00:00
1915,90262389,14,numberGame,2021-08-02 15:41:08+00:00
1914,391154700,13,numberGame,2021-08-02 14:28:21+00:00
1913,874074538,12,numberGame,2021-08-02 13:30:31+00:00
1912,90262389,13,numberGame,2021-08-02 08:47:30+00:00
1911,874074538,11,numberGame,2021-08-02 08:30:40+00:00
1910,391154700,12,numberGame,2021-08-01 17:41:07+00:00
1909,874074538,10,numberGame,2021-08-01 13:32:58+00:00
1908,90262389,12,numberGame,2021-08-01 13:30:24+00:00
1907,874074538,9,numberGame,2021-08-01 10:33:26+00:00
1906,391154700,11,numberGame,2021-08-01 08:56:21+00:00
1905,90262389,11,numberGame,2021-08-01 08:40:07+00:00
1904,874074538,8,numberGame,2021-07-31 18:19:01+00:00
1903,90262389,10,numberGame,2021-07-31 13:31:13+00:00
1902,391154700,10,numberGame,2021-07-31 13:18:36+00:00
1901,90262389,9,numberGame,2021-07-31 08:48:18+00:00
1900,391154700,9,numberGame,2021-07-31 08:41:11+00:00
1899,874074538,7,numberGame,2021-07-31 08:30:32+00:00
1898,874074538,6,numberGame,2021-07-30 16:13:51+00:00
1897,90262389,8,numberGame,2021-07-30 13:30:38+00:00
1896,391154700,8,numberGame,2021-07-30 12:37:57+00:00
1895,391154700,7,numberGame,2021-07-30 08:31:49+00:00
1894,90262389,7,numberGame,2021-07-30 08:30:40+00:00
1893,874074538,5,numberGame,2021-07-30 08:30:18+00:00
1892,874074538,4,numberGame,2021-07-29 14:26:47+00:00
1891,90262389,6,numberGame,2021-07-29 13:30:13+00:00
1890,391154700,6,numberGame,2021-07-29 12:37:26+00:00
1889,874074538,3,numberGame,2021-07-29 08:38:43+00:00
1888,874074538,2,numberGame,2021-07-29 08:38:33+00:00
1887,90262389,5,numberGame,2021-07-29 08:30:35+00:00
1886,391154700,5,numberGame,2021-07-29 08:30:44+00:00
1885,90262389,4,numberGame,2021-07-28 14:47:52+00:00
1884,90262389,3,numberGame,2021-07-28 13:34:26+00:00
1883,90262389,2,numberGame,2021-07-28 13:30:59+00:00
1882,391154700,4,numberGame,2021-07-28 13:13:13+00:00
1881,391154700,3,numberGame,2021-07-28 08:36:05+00:00
1880,391154700,2,numberGame,2021-07-22 11:31:07+00:00
1879,90262389,1,numberGame,2021-07-22 11:29:23+00:00
1878,874074538,1,numberGame,2021-07-22 11:27:22+00:00
1877,391154700,1,numberGame,2021-07-22 10:09:32+00:00
1876,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1873,1580926378,6,numberGame,2021-07-21 09:01:04+00:00
1872,1580926378,5,numberGame,2021-07-20 13:35:08+00:00
1871,630960808,1,numberGame,2021-07-20 19:18:37+00:00
1867,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1852,2112982965,21,numberGame,2021-07-20 08:41:43+00:00
1851,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1850,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1849,2112982965,20,numberGame,2021-07-19 17:11:21+00:00
1848,1679616497,45,numberGame,2021-07-19 16:19:54+00:00
1847,2112982965,19,numberGame,2021-07-19 09:09:06+00:00
1846,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1845,2112982965,18,numberGame,2021-07-18 21:15:43+00:00
1844,1679616497,44,numberGame,2021-07-18 18:57:32+00:00
1843,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1842,2112982965,17,numberGame,2021-07-18 08:53:43+00:00
1841,1679616497,43,numberGame,2021-07-17 20:42:43+00:00
1840,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1839,2112982965,16,numberGame,2021-07-16 21:29:45+00:00
1838,1679616497,42,numberGame,2021-07-16 18:28:13+00:00
1837,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1835,1279021596,9,numberGame,2021-07-16 13:36:30+00:00
1833,1279021596,8,numberGame,2021-07-16 06:53:01+00:00
1832,1679616497,41,numberGame,2021-07-15 18:04:16+00:00
1831,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1830,1279021596,7,numberGame,2021-07-15 06:50:55+00:00
1829,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1828,1679616497,40,numberGame,2021-07-14 19:55:46+00:00
1827,2112982965,15,numberGame,2021-07-14 17:41:16+00:00
1826,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1825,2112982965,14,numberGame,2021-07-14 10:05:45+00:00
1824,1279021596,6,numberGame,2021-07-14 08:21:21+00:00
1823,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1822,1679616497,39,numberGame,2021-07-13 20:20:24+00:00
1821,2112982965,13,numberGame,2021-07-13 17:01:34+00:00
1820,2112982965,12,numberGame,2021-07-13 10:03:03+00:00
1819,2112982965,11,numberGame,2021-07-12 21:41:33+00:00
1818,2112982965,10,numberGame,2021-07-12 09:05:05+00:00
1817,2112982965,9,numberGame,2021-07-11 21:58:21+00:00
1816,1679616497,38,numberGame,2021-07-13 16:37:50+00:00
1815,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1814,2112982965,11,numberGame,2021-07-12 21:41:33+00:00
1813,2112982965,10,numberGame,2021-07-12 09:05:05+00:00
1812,2112982965,9,numberGame,2021-07-11 21:58:21+00:00
1811,1279021596,5,numberGame,2021-07-13 06:59:40+00:00
1810,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1809,2112982965,11,numberGame,2021-07-12 21:41:33+00:00
1808,2112982965,10,numberGame,2021-07-12 09:05:05+00:00
1807,2112982965,9,numberGame,2021-07-11 21:58:21+00:00
1806,1679616497,37,numberGame,2021-07-12 20:37:35+00:00
1805,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1804,1785354480,2,numberGame,2021-07-07 10:40:53+00:00
1803,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1802,1279021596,4,numberGame,2021-07-12 06:31:50+00:00
1801,2112982965,9,numberGame,2021-07-11 21:58:21+00:00
1800,1679616497,36,numberGame,2021-07-11 19:14:41+00:00
1799,1679616497,35,numberGame,2021-07-11 15:20:37+00:00
1798,1279021596,3,numberGame,2021-07-11 14:40:08+00:00
1797,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1796,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1795,1679616497,34,numberGame,2021-07-10 21:23:31+00:00
1794,1279021596,2,numberGame,2021-07-10 19:04:36+00:00
1793,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1792,2112982965,8,numberGame,2021-07-10 16:30:37+00:00
1791,1679616497,33,numberGame,2021-07-10 12:37:24+00:00
1790,2112982965,7,numberGame,2021-07-10 09:18:13+00:00
1789,1279021596,1,numberGame,2021-07-10 08:33:05+00:00
1788,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1787,1679616497,32,numberGame,2021-07-09 21:46:58+00:00
1786,2112982965,6,numberGame,2021-07-09 16:22:57+00:00
1785,1679616497,31,numberGame,2021-07-09 14:03:20+00:00
1784,1785354480,2,numberGame,2021-07-07 10:40:53+00:00
1783,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1782,2112982965,5,numberGame,2021-07-09 10:24:54+00:00
1781,1785354480,2,numberGame,2021-07-07 10:40:53+00:00
1780,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1779,1679616497,30,numberGame,2021-07-08 20:32:39+00:00
1778,2112982965,4,numberGame,2021-07-08 20:01:31+00:00
1777,1679616497,29,numberGame,2021-07-08 15:37:56+00:00
1776,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1775,2112982965,3,numberGame,2021-07-08 10:27:26+00:00
1774,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1773,1679616497,28,numberGame,2021-07-07 18:00:01+00:00
1772,2112982965,2,numberGame,2021-07-07 17:00:04+00:00
1771,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1770,2112982965,1,numberGame,2021-07-07 10:06:13+00:00
1769,1785354480,1,numberGame,2021-07-07 05:07:36+00:00
1768,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1767,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1766,568666544,12,numberGame,2021-07-02 20:48:21+00:00
1765,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1764,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1763,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1762,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1761,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1760,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1759,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1758,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1757,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1756,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1755,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1754,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1753,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1752,1140235488,17,numberGame,2021-06-20 20:33:40+00:00
1751,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1750,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1749,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1748,568666544,11,numberGame,2021-06-29 11:09:52+00:00
1747,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1746,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1745,568666544,10,numberGame,2021-06-29 08:19:42+00:00
1744,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1743,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1742,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1741,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1740,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1739,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1738,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1737,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1736,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1735,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1734,421807041,14,numberGame,2021-06-27 09:27:59+00:00
1733,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1732,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1731,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1730,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1729,421807041,13,numberGame,2021-06-26 09:22:14+00:00
1728,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1727,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1726,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1725,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1724,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1723,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1722,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1721,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1720,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1719,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1718,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1717,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1716,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1715,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1714,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1713,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1712,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1711,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1710,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1709,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1708,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1707,568666544,9,numberGame,2021-06-25 11:29:10+00:00
1706,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1705,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1704,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1703,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1702,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1701,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1700,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1699,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1698,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1697,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1696,568666544,8,numberGame,2021-06-25 08:32:33+00:00
1695,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1694,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1693,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1692,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1691,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1690,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1689,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1688,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1687,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1686,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1685,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1684,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1683,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1682,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1681,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1680,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1679,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1678,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1677,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1676,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1675,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1674,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1673,421807041,12,numberGame,2021-06-24 15:40:09+00:00
1672,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1671,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1670,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1669,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1668,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1667,568666544,7,numberGame,2021-06-24 09:30:07+00:00
1666,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1665,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1664,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1663,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1662,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1661,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1660,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1659,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1658,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1657,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1656,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1655,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1654,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1653,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1652,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1651,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1650,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1649,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1648,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1647,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1646,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1645,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1644,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1643,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1642,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1641,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1640,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1639,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1638,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1637,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1636,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1635,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1634,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1633,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1632,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1631,421807041,11,numberGame,2021-06-23 12:39:03+00:00
1630,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1629,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1628,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1627,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1626,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1625,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1624,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1623,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1622,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1621,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1620,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1619,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1618,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1617,568666544,6,numberGame,2021-06-23 08:55:17+00:00
1616,1140235488,17,numberGame,2021-06-20 20:33:40+00:00
1615,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1614,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1613,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1612,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1611,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1610,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1609,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1608,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1607,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1606,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1605,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1604,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1603,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1602,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1601,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1600,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1599,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1598,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1597,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1596,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1595,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1594,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1593,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1592,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1591,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1590,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1589,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1588,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1587,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1586,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1585,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1584,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1583,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1582,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1581,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1580,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1579,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1578,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1577,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1576,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1575,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1574,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1573,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1572,568666544,5,numberGame,2021-06-21 11:12:43+00:00
1571,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1570,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1569,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1568,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1567,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1566,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1565,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1564,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1563,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1562,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1561,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1560,421807041,10,numberGame,2021-06-21 08:12:12+00:00
1559,421807041,9,numberGame,2021-06-21 08:09:18+00:00
1558,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1557,1140235488,17,numberGame,2021-06-20 20:33:40+00:00
1556,1140235488,16,numberGame,2021-06-16 05:41:24+00:00
1555,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1554,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1553,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1552,421807041,8,numberGame,2021-06-20 12:57:23+00:00
1551,568666544,4,numberGame,2021-06-20 10:44:43+00:00
1550,568666544,3,numberGame,2021-06-20 09:26:11+00:00
1549,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1548,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1547,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1546,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1545,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1544,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1543,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1542,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1541,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1540,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1539,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1538,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1537,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1536,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1535,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1534,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1533,421807041,7,numberGame,2021-06-19 18:20:59+00:00
1532,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1531,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1530,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1529,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1528,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1527,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1526,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1525,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1524,421807041,6,numberGame,2021-06-19 09:09:02+00:00
1523,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1522,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1521,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1520,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1519,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1518,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1517,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1516,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1515,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1514,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1513,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1512,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1511,421807041,5,numberGame,2021-06-18 13:14:24+00:00
1510,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1509,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1508,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1507,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1506,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1505,568666544,2,numberGame,2021-06-18 10:31:06+00:00
1504,411456190,5,numberGame,2021-06-18 09:44:50+00:00
1503,421807041,4,numberGame,2021-06-18 08:58:22+00:00
1502,568666544,1,numberGame,2021-06-18 08:29:54+00:00
1501,946387022,4,numberGame,2021-03-09 11:01:18+00:00
1500,411456190,4,numberGame,2021-06-17 13:40:13+00:00
1499,411456190,3,numberGame,2021-06-17 09:18:33+00:00
1498,421807041,3,numberGame,2021-06-17 08:05:37+00:00
1497,187006007,2,numberGame,2021-06-17 06:27:47+00:00
